epoch,train_acc,test_acc,train_loss,test_loss
0,0.008290816326530613,0.007226354908198118,4.67381476058441,4.661524295806885
10,0.11118197278911565,0.0012752390466630459,4.075476837806961,5.20782995223999
20,0.47980442176870747,0.006801275070756674,2.5706831938555452,5.721834659576416
30,0.9619472789115646,0.044845908880233765,0.5774651475909616,5.997234344482422
40,1.0,0.08182784169912338,0.08744176548151743,5.999932289123535
50,1.0,0.1003188043832779,0.04711164871142024,5.954128265380859
60,1.0,0.10903294384479523,0.03492839365792112,5.8982696533203125
70,1.0,0.11859723180532455,0.028865439082388165,5.822664737701416
80,1.0,0.12667374312877655,0.024818918420648088,5.7521891593933105
90,1.0,0.13708819448947906,0.022026498440881163,5.67458438873291
100,1.0,0.146652489900589,0.019380909321056742,5.588198184967041
110,1.0,0.15855471789836884,0.017616471529108325,5.5172224044799805
120,1.0,0.16578108072280884,0.015951428118915784,5.430947303771973
130,1.0,0.17449522018432617,0.014788080729088006,5.367359161376953
140,1.0,0.18597236275672913,0.013282276442920675,5.293280124664307
150,1.0,0.1953241229057312,0.012304340596912669,5.205407619476318
160,1.0,0.20616364479064941,0.011476552044199843,5.1445088386535645
170,1.0,0.21976619958877563,0.010903901787994264,5.064822196960449
180,1.0,0.23145589232444763,0.01026963366537678,4.967087268829346
190,1.0,0.23889479041099548,0.009314995113329417,4.901279449462891
200,1.0,0.2384697049856186,0.011776792804146705,4.88917875289917
210,0.6262755102040817,0.15111583471298218,1.4890563074423342,4.387993812561035
220,1.0,0.45207226276397705,0.027546215941812717,2.9457778930664062
230,1.0,0.46865037083625793,0.018333614062593907,2.859811305999756
240,1.0,0.4784272015094757,0.01612336932345718,2.771625280380249
250,1.0,0.48990434408187866,0.014988024890118716,2.675778865814209
260,1.0,0.498618483543396,0.014260244162968632,2.5867786407470703
270,1.0,0.5083953142166138,0.013569101076699844,2.503772258758545
280,1.0,0.5143464207649231,0.012842394411563873,2.4166927337646484
290,1.0,0.5249733924865723,0.012146752853529388,2.331315279006958
300,1.0,0.5336875319480896,0.011392616856919259,2.2511212825775146
310,1.0,0.5419766306877136,0.010796360342072792,2.1850130558013916
320,1.0,0.5504782199859619,0.010003510602832246,2.0950958728790283
330,1.0,0.5604676008224487,0.009314827893410815,2.0154800415039062
340,1.0,0.5681189894676208,0.008763693735560997,1.9483513832092285
350,1.0,0.5736450552940369,0.00813009906686893,1.8637635707855225
360,1.0,0.5849096775054932,0.007360814858329337,1.8044553995132446
370,1.0,0.5934112668037415,0.00733328903993579,1.7433170080184937
380,1.0,0.607438862323761,0.006674654607591378,1.660231351852417
390,1.0,0.6163655519485474,0.006074726464366223,1.5947362184524536
400,1.0,0.6284803152084351,0.005665405910005983,1.526371717453003
410,1.0,0.9855472445487976,0.055388045554258386,0.18213342130184174
420,1.0,0.994473934173584,0.018629783675784155,0.1048540472984314
430,1.0,0.9959617257118225,0.014327314688640387,0.08862292021512985
440,1.0,0.997236967086792,0.01251468187210714,0.07901403307914734
450,1.0,0.9980871081352234,0.01143484967475643,0.07067930698394775
460,1.0,0.9985122084617615,0.010705290818396879,0.0635073110461235
470,1.0,0.9985122084617615,0.010127347095736436,0.056611526757478714
480,1.0,0.9993623495101929,0.009584543662665247,0.04974927753210068
490,1.0,1.0,0.009060714495222584,0.04397863149642944
500,1.0,1.0,0.008574982148398753,0.03859106823801994
510,1.0,1.0,0.00810661555274206,0.034109391272068024
520,1.0,1.0,0.00810661555274206,0.034109391272068024
530,1.0,1.0,0.00810661555274206,0.034109391272068024
540,1.0,1.0,0.00810661555274206,0.034109391272068024
550,1.0,1.0,0.00810661555274206,0.034109391272068024
560,1.0,1.0,0.00810661555274206,0.034109391272068024
