epoch,train_acc,test_acc,train_loss,test_loss
0,0.008078231292517007,0.005951115861535072,4.66997649069546,4.6536865234375
10,0.07568027210884354,0.0008501593838445842,4.212275579673093,5.108094692230225
20,0.24468537414965985,0.0,3.474755319608312,5.525812149047852
30,0.6458333333333334,0.008501593954861164,1.9291608001099152,5.938066005706787
40,0.9627976190476191,0.030180657282471657,0.641641094976542,5.95707368850708
50,0.9995748299319728,0.05228480324149132,0.23848248268065808,5.689018726348877
60,1.0,0.07353878766298294,0.1711602797921823,5.374227046966553
70,1.0,0.10308182239532471,0.13736255152695845,4.995019435882568
80,1.0,0.134962797164917,0.12137059365608255,4.558376789093018
90,0.9995748299319728,0.2669500410556793,0.1862388759040508,3.266949415206909
100,1.0,0.34261423349380493,0.10414870904416454,2.8473803997039795
110,1.0,0.38767269253730774,0.10644562111622623,2.5654499530792236
120,0.9976615646258503,0.4257173240184784,0.1814090131091423,2.30989408493042
130,1.0,0.5343251824378967,0.09152661816400735,1.8138196468353271
140,0.8280187074829932,0.2669500410556793,0.7676206405470971,3.1282083988189697
150,1.0,0.8471838235855103,0.07273252911510922,0.755464494228363
160,1.0,0.885653555393219,0.07605897858232057,0.6985521912574768
170,1.0,0.8956429362297058,0.08317784422717127,0.658780574798584
180,1.0,0.999787449836731,0.0679996157077705,0.16317376494407654
190,1.0,1.0,0.06284025706806962,0.13102741539478302
200,1.0,1.0,0.05945190445196872,0.10547628998756409
210,1.0,1.0,0.056704328275051244,0.08782071620225906
220,1.0,1.0,0.05369132207263084,0.07482658326625824
230,1.0,1.0,0.051043612996534427,0.06865745037794113
240,0.9953231292517006,0.9978745579719543,0.29441969005429014,0.22495776414871216
250,1.0,1.0,0.06514373492626917,0.077034130692482
260,1.0,1.0,0.060880836175412546,0.07054851949214935
270,1.0,1.0,0.05757673989449229,0.06545848399400711
280,1.0,1.0,0.05077308621637675,0.056639887392520905
290,1.0,1.0,0.044731033877247854,0.04903671145439148
300,1.0,1.0,0.04102059220578395,0.04434627294540405
310,1.0,1.0,0.03847687435494799,0.04151516780257225
320,0.9925595238095238,0.997236967086792,0.21377041520310097,0.16011911630630493
330,1.0,1.0,0.05208285753520168,0.057538069784641266
340,1.0,1.0,0.05249562005506081,0.0573372058570385
350,1.0,1.0,0.05200960515003626,0.056403715163469315
360,1.0,1.0,0.05000073723748428,0.05363854020833969
370,1.0,1.0,0.04807458485977179,0.051518239080905914
380,1.0,1.0,0.04564552310676802,0.0484134741127491
390,1.0,1.0,0.04160047593672259,0.04454660043120384
400,1.0,1.0,0.06325304895943525,0.0671461969614029
410,1.0,1.0,0.054777736591846767,0.05886581540107727
420,1.0,1.0,0.05231237368417435,0.05599096044898033
430,1.0,1.0,0.04910433332936293,0.05191812291741371
440,1.0,1.0,0.04591978977428002,0.04836475849151611
450,1.0,1.0,0.04301200459907655,0.04492497444152832
460,1.0,1.0,0.040210308240992684,0.04199258238077164
470,1.0,1.0,0.037907796829533415,0.0397605337202549
480,0.9789540816326531,0.9902231693267822,0.3442071011277283,0.24014072120189667
490,1.0,1.0,0.0537603222543285,0.05793724209070206
500,1.0,1.0,0.04207384320242064,0.04464913532137871
510,1.0,1.0,0.04411672755163543,0.04661411792039871
520,1.0,1.0,0.04411672755163543,0.04661411792039871
530,1.0,1.0,0.04411672755163543,0.04661411792039871
540,1.0,1.0,0.04411672755163543,0.04661411792039871
550,1.0,1.0,0.04411672755163543,0.04661411792039871
560,1.0,1.0,0.04411672755163543,0.04661411792039871
