epoch,train_acc,test_acc,train_loss,test_loss
0,0.00935374149659864,0.007226354908198118,4.67242937996274,4.651038646697998
10,0.0977891156462585,0.0010626992443576455,4.103889734566617,5.200522422790527
20,0.4730017006802721,0.00743889482691884,2.590299113267133,5.667155742645264
30,0.9647108843537415,0.04080764949321747,0.5169818608128295,5.951401233673096
40,1.0,0.07778958231210709,0.06746806807461239,6.065897464752197
50,1.0,0.09117959439754486,0.031547462478989645,6.119823455810547
60,1.0,0.10180658847093582,0.020664587806986302,6.140203475952148
70,1.0,0.10903294384479523,0.01537955627098781,6.148432731628418
80,1.0,0.11200849711894989,0.012247085983098364,6.141738414764404
90,1.0,0.11562167853116989,0.01012490606759073,6.12937593460083
100,1.0,0.11859723180532455,0.008700545300685224,6.12028169631958
110,1.0,0.12093517184257507,0.007610710755902894,6.108372688293457
120,1.0,0.12497343122959137,0.00674614354296505,6.086295127868652
130,1.0,0.13219977915287018,0.006073524145928978,6.055765628814697
140,1.0,0.13517534732818604,0.0054951780253932585,6.032383441925049
150,1.0,0.13921359181404114,0.0050034084591735785,6.011931896209717
160,1.0,0.14282678067684174,0.004603075905747357,5.977083683013916
170,1.0,0.14707757532596588,0.004247961214230377,5.955275535583496
180,1.0,0.14835281670093536,0.003913393332844689,5.9343132972717285
190,1.0,0.15515409409999847,0.0036418476857903864,5.909559726715088
200,1.0,0.1579171121120453,0.003384281665745641,5.880804061889648
210,1.0,0.1615302860736847,0.003155878668993103,5.85853910446167
220,1.0,0.16408075392246246,0.002951343070246837,5.829494953155518
230,1.0,0.17003187537193298,0.0027614682770277163,5.805602550506592
240,1.0,0.17449522018432617,0.002577945830769279,5.7772746086120605
250,1.0,0.17704568803310394,0.0024272274387506197,5.7510247230529785
260,1.0,0.1832093447446823,0.002278609782596733,5.73126220703125
270,1.0,0.18257172405719757,0.002152674823530576,5.7002410888671875
280,1.0,0.18660998344421387,0.0020114692818170707,5.677262306213379
290,1.0,0.19043570756912231,0.0018969146545887703,5.649950981140137
300,1.0,0.19702443480491638,0.0017741030077354945,5.623824596405029
310,1.0,0.2002125382423401,0.0016839020183867439,5.598341464996338
320,1.0,0.2034006267786026,0.0015923364514003502,5.560126781463623
330,1.0,0.20871412754058838,0.00149589030984409,5.53479528427124
340,1.0,0.21594049036502838,0.0014110149302500852,5.511654853820801
350,1.0,0.21934111416339874,0.0013302362256296942,5.491421222686768
360,1.0,0.221466526389122,0.00125590311664277,5.454661846160889
370,1.0,0.22571732103824615,0.0011903030012233727,5.441619396209717
380,1.0,0.2295430302619934,0.0011291813911540674,5.409788608551025
390,1.0,0.23273113369941711,0.0010677563354410992,5.379326343536377
400,1.0,0.2348565310239792,0.0010066011644975872,5.353424072265625
410,1.0,0.2416578084230423,0.0009456494471476395,5.327125549316406
420,1.0,0.24654622375965118,0.0008998152076862245,5.297669887542725
430,1.0,0.24952177703380585,0.0008547858641558916,5.281344890594482
440,1.0,0.25547289848327637,0.0008088408867974265,5.2439799308776855
450,1.0,0.2622741758823395,0.0007586767045673312,5.214254379272461
