epoch,train_acc,test_acc,train_loss,test_loss
0,0.008078231292517007,0.009351753629744053,4.67660546789364,4.6578168869018555
10,0.0784438775510204,0.0006376195233315229,4.203496092841739,5.109100341796875
20,0.2512755102040816,0.0006376195233315229,3.4486644235597987,5.479565620422363
30,0.6677295918367347,0.010839532129466534,1.8702985478096268,5.60385799407959
40,0.9706632653061225,0.05164718255400658,0.5760295192400614,5.137412071228027
50,0.9997874149659864,0.09798087179660797,0.20696432097833983,4.687594413757324
60,1.0,0.13836343586444855,0.1560833090219368,4.242889881134033
70,1.0,0.19043570756912231,0.13088470727813487,3.822948455810547
80,1.0,0.25632303953170776,0.12968102523258754,3.315586805343628
90,1.0,0.3200850188732147,0.10314647229958554,2.8925650119781494
100,0.9997874149659864,0.39489904046058655,0.12641722009498246,2.4466392993927
110,1.0,0.5513283610343933,0.06759583422926818,1.7976387739181519
120,0.9970238095238095,0.9141339063644409,0.22480483201085305,0.5977860689163208
130,1.0,0.994686484336853,0.06681773076657535,0.2677116096019745
140,1.0,1.0,0.06374053459386436,0.187940314412117
150,1.0,1.0,0.060998424355472834,0.13757871091365814
160,1.0,1.0,0.05779546881918193,0.10304893553256989
170,0.9736394557823129,0.9938363432884216,0.3427281386795498,0.2750799357891083
180,1.0,1.0,0.06423456916192762,0.0815943256020546
190,1.0,1.0,0.058943587779796046,0.07234109938144684
200,1.0,1.0,0.05578409360886431,0.06573133915662766
210,1.0,1.0,0.05371506633807202,0.06143074482679367
220,1.0,1.0,0.05056752611686583,0.05653706565499306
230,1.0,1.0,0.04710980664406504,0.051894813776016235
240,0.9927721088435374,0.9968118667602539,0.2585505490400353,0.19682981073856354
250,1.0,1.0,0.05030035567121441,0.05568822845816612
260,1.0,1.0,0.050565616183337714,0.05491211637854576
270,1.0,1.0,0.05053884480275264,0.05424865707755089
280,1.0,1.0,0.04904579710798199,0.052234962582588196
290,1.0,1.0,0.04630248889732523,0.04899993911385536
300,1.0,1.0,0.04308363693912013,0.04552020505070686
310,1.0,1.0,0.0399202053137377,0.04185409098863602
320,1.0,1.0,0.037602859213441406,0.04043801501393318
330,1.0,0.9987247586250305,0.11590031904428183,0.11912848055362701
340,1.0,1.0,0.05791552478865701,0.06319268047809601
350,1.0,1.0,0.05413237558741148,0.058021556586027145
360,1.0,1.0,0.049563213498616705,0.05223838984966278
370,1.0,1.0,0.04649212730883741,0.048498183488845825
380,1.0,1.0,0.042838555032095944,0.04443378001451492
390,1.0,1.0,0.03892003202519449,0.04164433106780052
400,1.0,1.0,0.03527468790103789,0.036316875368356705
410,1.0,1.0,0.08965642917521145,0.09108958393335342
420,1.0,1.0,0.053596178893329335,0.057345643639564514
430,1.0,1.0,0.05473431582454921,0.057828664779663086
440,1.0,1.0,0.05483530145011792,0.057346343994140625
450,1.0,1.0,0.05230534330111782,0.054343193769454956
460,0.9929846938775511,0.9940488338470459,0.291578424118814,0.24772043526172638
470,1.0,1.0,0.06526485506166406,0.06906088441610336
480,1.0,1.0,0.05831113166245473,0.06154635176062584
490,1.0,1.0,0.05932236161260378,0.06203930452466011
500,1.0,1.0,0.058197579036156334,0.060272328555583954
510,1.0,1.0,0.05506275201431748,0.05678833648562431
520,1.0,1.0,0.05506275201431748,0.05678833648562431
530,1.0,1.0,0.05506275201431748,0.05678833648562431
540,1.0,1.0,0.05506275201431748,0.05678833648562431
550,1.0,1.0,0.05506275201431748,0.05678833648562431
560,1.0,1.0,0.05506275201431748,0.05678833648562431
