epoch,train_acc,test_acc,train_loss,test_loss
0,0.006802721088435374,0.005526036024093628,4.669783108899383,4.653692245483398
10,0.08928571428571429,0.0004250796919222921,4.121036947989951,5.235466003417969
20,0.41730442176870747,0.0006376195233315229,2.7569735050201416,5.899441242218018
30,0.9519557823129252,0.02061636559665203,0.6040888611151247,6.6810808181762695
40,1.0,0.033368755131959915,0.0693955167519803,7.00778865814209
50,1.0,0.03974495083093643,0.031378389051070016,7.149208068847656
60,1.0,0.04314558953046799,0.020512686902973927,7.228395462036133
70,1.0,0.04314558953046799,0.015236497444867277,7.272745132446289
80,1.0,0.04420828819274902,0.012074033324258262,7.290676593780518
90,1.0,0.04824654385447502,0.010036116915748638,7.3073410987854
100,1.0,0.049521785229444504,0.008598655221514961,7.310990810394287
110,1.0,0.05079702287912369,0.007505841147737438,7.311574935913086
120,1.0,0.05228480324149132,0.006686084415941011,7.3084001541137695
130,1.0,0.05419766157865524,0.005976049093288832,7.300031661987305
140,1.0,0.056323058903217316,0.005416586789220166,7.295614719390869
150,1.0,0.05738575756549835,0.004956209262338828,7.285440921783447
160,1.0,0.061636555939912796,0.004525593117665068,7.275348663330078
170,1.0,0.060998935252428055,0.00419125195630655,7.265824317932129
180,1.0,0.062486715614795685,0.003871154252338369,7.252166748046875
190,1.0,0.06503719091415405,0.0036030572975295134,7.236208915710449
200,1.0,0.06801275163888931,0.003341477871143899,7.226247787475586
210,1.0,0.06865037232637405,0.003128203937188298,7.213348388671875
220,1.0,0.07205101102590561,0.0029277093898581,7.198042392730713
230,1.0,0.0729011669754982,0.0027256885616324185,7.179996490478516
240,1.0,0.07417640835046768,0.002544772823905053,7.172125816345215
250,1.0,0.07460148632526398,0.002389119306047048,7.160985469818115
260,1.0,0.07863974571228027,0.002250391190085991,7.141078948974609
270,1.0,0.07885228097438812,0.0021179217360533624,7.128006935119629
280,1.0,0.0801275223493576,0.0019909322252307012,7.116463661193848
290,1.0,0.08310308307409286,0.0018766682221218437,7.098950386047363
300,1.0,0.08395323902368546,0.0017669529275537855,7.088335037231445
310,1.0,0.08352816104888916,0.0016630582018837738,7.072702884674072
320,1.0,0.08799149841070175,0.0015646649150773376,7.055312633514404
330,1.0,0.08905419707298279,0.0014812313154859303,7.051540851593018
340,1.0,0.08990435302257538,0.0013958885062004434,7.038393497467041
350,1.0,0.09351753443479538,0.001321099894944908,7.0314764976501465
360,1.0,0.09500531107187271,0.001243176693445211,7.015552997589111
370,1.0,0.09649308770895004,0.0011749461152255028,7.002392768859863
380,1.0,0.09649308770895004,0.0011096865858971363,6.985504150390625
390,1.0,0.09861848503351212,0.001048187377583869,6.987896919250488
400,1.0,0.10116896778345108,0.0009929162139693897,6.968962669372559
410,1.0,0.10286928713321686,0.0009408502061027704,6.959670543670654
420,1.0,0.10435706377029419,0.0008837761512647072,6.942959308624268
430,1.0,0.10563230514526367,0.0008411150600691485,6.944342136383057
440,1.0,0.1075451597571373,0.0007995444513876371,6.93470573425293
450,1.0,0.1111583411693573,0.0007587283763394622,6.9125871658325195
460,1.0,0.10988309979438782,0.0007102478427818792,6.908431529998779
470,1.0,0.11583421379327774,0.0006711433046072924,6.896231651306152
480,1.0,0.11625929921865463,0.0006368724838355367,6.892276287078857
490,1.0,0.11668437719345093,0.0006139789922574699,6.875685214996338
500,1.0,0.11795961111783981,0.0005727164311885682,6.8643903732299805
510,1.0,0.12008501589298248,0.0005455608436121878,6.857423305511475
520,1.0,0.12136024981737137,0.0005158102496204024,6.853938102722168
530,1.0,0.12391073256731033,0.000485847428517074,6.847002029418945
540,1.0,0.12709882855415344,0.0004622543923205183,6.842533588409424
550,1.0,0.12752391397953033,0.00043696045996716285,6.832265377044678
560,1.0,0.12837406992912292,0.0004135964558694233,6.8176398277282715
570,1.0,0.13198724389076233,0.0003933844864954475,6.809291362762451
580,1.0,0.13177470862865448,0.00037083371231953305,6.815506458282471
590,1.0,0.13517534732818604,0.0003562386056208717,6.792584419250488
600,1.0,0.13836343586444855,0.00034189175914966683,6.790786266326904
610,1.0,0.1336875557899475,0.00032227996243385686,6.792899131774902
620,1.0,0.1381509006023407,0.0002973840231801301,6.781441688537598
630,1.0,0.14070138335227966,0.0002896443809632871,6.801108360290527
640,1.0,0.1426142305135727,0.00027257975940846006,6.769000053405762
650,1.0,0.1417640745639801,0.00025512775339718374,6.759067058563232
660,1.0,0.14303931593894958,0.00024294910091609016,6.778492450714111
670,1.0,0.14686504006385803,0.00023048896846190398,6.764651775360107
680,1.0,0.14516471326351166,0.00022042900485027785,6.749603271484375
690,1.0,0.14792773127555847,0.00020853728990444318,6.761589050292969
700,1.0,0.15069074928760529,0.00019764080756505458,6.759562015533447
