epoch,train_acc,test_acc,train_loss,test_loss
0,0.008078231292517007,0.006163655314594507,4.67115932905755,4.655735969543457
10,0.09991496598639456,0.0008501593838445842,4.092845842140872,5.246823787689209
20,0.4640731292517007,0.002975557930767536,2.5797391116213637,5.942786693572998
30,0.9634353741496599,0.0191285852342844,0.515252770209799,6.711506366729736
40,1.0,0.031243357807397842,0.06113832413542027,7.10195255279541
50,1.0,0.03549415245652199,0.025668897913122664,7.3126935958862305
60,1.0,0.03783209249377251,0.015442474320733628,7.459863185882568
70,1.0,0.04059511050581932,0.010546027441971561,7.5822978019714355
80,1.0,0.042507968842983246,0.007734759986324578,7.67972469329834
90,1.0,0.04378320649266243,0.0059254214604746325,7.763640880584717
100,1.0,0.04612114652991295,0.004700616908063288,7.836566925048828
110,1.0,0.046546224504709244,0.0038162825793838827,7.90757417678833
120,1.0,0.04527098685503006,0.0031662456260449223,7.967706203460693
130,1.0,0.047183845192193985,0.002664714419682111,8.023090362548828
140,1.0,0.04760892689228058,0.002271948995220722,8.079066276550293
150,1.0,0.04845908656716347,0.0019570273825531307,8.130627632141113
160,1.0,0.04973432421684265,0.001699761373504084,8.171839714050293
170,1.0,0.05122210457921028,0.0014913468273217176,8.220656394958496
180,1.0,0.05079702287912369,0.0013146637186572767,8.260627746582031
190,1.0,0.05122210457921028,0.001166465498988523,8.303431510925293
200,1.0,0.05207226052880287,0.0010411238122009197,8.338756561279297
210,1.0,0.053347501903772354,0.0009325765438384192,8.37674331665039
220,1.0,0.05419766157865524,0.0008395029501957807,8.41455364227295
230,1.0,0.05419766157865524,0.0007585167225931778,8.451037406921387
240,1.0,0.054835278540849686,0.0006878075053674632,8.48017692565918
250,1.0,0.05653559789061546,0.000625332548571307,8.515289306640625
260,1.0,0.05653559789061546,0.0005697611450901901,8.54631233215332
270,1.0,0.05653559789061546,0.0005203902334937838,8.578442573547363
280,1.0,0.056323058903217316,0.0004767116791169558,8.606119155883789
290,1.0,0.05696067959070206,0.00043754658517649485,8.637124061584473
300,1.0,0.057173218578100204,0.0004024008686137924,8.666627883911133
310,1.0,0.058660998940467834,0.00037083604537761533,8.696356773376465
320,1.0,0.05887353792786598,0.000342060728069889,8.72170639038086
330,1.0,0.05908607691526413,0.00031602366365726756,8.752321243286133
340,1.0,0.058660998940467834,0.00029254055025252403,8.776119232177734
350,1.0,0.05972369760274887,0.0002710733609828388,8.803818702697754
360,1.0,0.05993623659014702,0.000251408417504851,8.829438209533691
370,1.0,0.06078639626502991,0.00023344769089112097,8.856754302978516
380,1.0,0.06142401695251465,0.00021714015044572884,8.88049030303955
390,1.0,0.0612114742398262,0.0002020334818584173,8.907852172851562
400,1.0,0.06227417662739754,0.00018834561946228477,8.931621551513672
410,1.0,0.062486715614795685,0.00017557504614989342,8.956099510192871
420,1.0,0.06206163391470909,0.0001638024408080406,8.981164932250977
430,1.0,0.06206163391470909,0.00015297840344624555,9.006163597106934
440,1.0,0.06291179358959198,0.00014285865621118597,9.028441429138184
450,1.0,0.06291179358959198,0.00013361137162745126,9.053032875061035
460,1.0,0.06397449225187302,0.0001250347379930824,9.074228286743164
470,1.0,0.06376195698976517,0.00011708615071553623,9.100682258605957
480,1.0,0.06376195698976517,0.00010968824577490882,9.122726440429688
490,1.0,0.06439957022666931,0.0001028009008186185,9.145870208740234
500,1.0,0.06439957022666931,9.641923362960988e-05,9.168768882751465
510,1.0,0.0648246556520462,9.042896242451151e-05,9.188712120056152
520,1.0,0.0652497336268425,8.488614914968902e-05,9.212528228759766
530,1.0,0.06503719091415405,7.973913282320715e-05,9.235075950622559
540,1.0,0.06503719091415405,7.486583861612658e-05,9.257072448730469
550,1.0,0.06631243228912354,7.035526193379025e-05,9.27845573425293
560,1.0,0.06588735431432724,6.615832248238568e-05,9.30207633972168
570,1.0,0.06673751026391983,6.22214813899648e-05,9.323689460754395
580,1.0,0.06673751026391983,5.85453229109744e-05,9.344493865966797
590,1.0,0.06758767366409302,5.505137809462763e-05,9.368668556213379
600,1.0,0.06695005297660828,5.1834086148459526e-05,9.387178421020508
610,1.0,0.06716258823871613,4.8794850100625345e-05,9.411553382873535
620,1.0,0.06865037232637405,4.597447317495125e-05,9.431791305541992
630,1.0,0.0692879930138588,4.330185050644506e-05,9.452280044555664
640,1.0,0.06907545030117035,4.079482440130316e-05,9.473923683166504
650,1.0,0.07013814896345139,3.844786852223602e-05,9.494613647460938
660,1.0,0.07035069167613983,3.625340995851581e-05,9.514741897583008
670,1.0,0.06971307098865509,3.416753231688738e-05,9.538820266723633
680,1.0,0.07056322693824768,3.223374713553578e-05,9.558966636657715
690,1.0,0.07035069167613983,3.0384801339962342e-05,9.580463409423828
700,1.0,0.06971307098865509,2.8679459733923352e-05,9.60213565826416
710,1.0,0.07013814896345139,2.7066181116554488e-05,9.62243938446045
720,1.0,0.07120084762573242,2.553183725974871e-05,9.644391059875488
730,1.0,0.07098830491304398,2.409231873119462e-05,9.664423942565918
740,1.0,0.07141339033842087,2.273961725061899e-05,9.685505867004395
750,1.0,0.07141339033842087,2.1477611670622977e-05,9.705575942993164
760,1.0,0.07120084762573242,2.026943012319274e-05,9.725872039794922
770,1.0,0.07141339033842087,1.9147153617101436e-05,9.747161865234375
780,1.0,0.07226354628801346,1.8079918084609114e-05,9.76663589477539
790,1.0,0.07205101102590561,1.7081559885160198e-05,9.786181449890137
800,1.0,0.0724760890007019,1.614021959143998e-05,9.809335708618164
810,1.0,0.07205101102590561,1.524614042889162e-05,9.830615997314453
820,1.0,0.07183846831321716,1.4406316684001462e-05,9.849250793457031
830,1.0,0.07205101102590561,1.3613374316029419e-05,9.869657516479492
840,1.0,0.0724760890007019,1.2866578929658448e-05,9.891677856445312
850,1.0,0.07268862426280975,1.2160861750052558e-05,9.9114408493042
860,1.0,0.07268862426280975,1.1493282869616983e-05,9.929476737976074
870,1.0,0.0724760890007019,1.0864553333784384e-05,9.954546928405762
880,1.0,0.07353878766298294,1.027038906366116e-05,9.973875999450684
890,1.0,0.07375132292509079,9.713730566984844e-06,9.99126148223877
900,1.0,0.07417640835046768,9.182413562478538e-06,10.0120267868042
910,1.0,0.07460148632526398,8.685915925364615e-06,10.03298282623291
920,1.0,0.07481402903795242,8.213720648695214e-06,10.0545072555542
930,1.0,0.07502656430006027,7.76765275114318e-06,10.074898719787598
940,1.0,0.07523910701274872,7.345887498639454e-06,10.095319747924805
950,1.0,0.07566418498754501,6.949058685250395e-06,10.117039680480957
960,1.0,0.07630180567502975,6.5770393436595235e-06,10.137382507324219
970,1.0,0.0769394263625145,6.222531004712028e-06,10.157057762145996
980,1.0,0.0765143409371376,5.8870290261865545e-06,10.179450035095215
990,1.0,0.07608926296234131,5.5667067895568974e-06,10.196816444396973
1000,1.0,0.0765143409371376,5.266657963209607e-06,10.215520858764648
1010,1.0,0.0769394263625145,4.984678102131152e-06,10.237675666809082
1020,1.0,0.07757704704999924,4.716914636261134e-06,10.255497932434082
1030,1.0,0.07736450433731079,4.465268759093949e-06,10.277487754821777
1040,1.0,0.07736450433731079,4.223202196743575e-06,10.297677040100098
1050,1.0,0.07821466028690338,3.996644672147928e-06,10.315235137939453
1060,1.0,0.07757704704999924,3.7823780837001953e-06,10.336012840270996
1070,1.0,0.07821466028690338,3.581086558574034e-06,10.3583345413208
1080,1.0,0.07800212502479553,3.387194875686459e-06,10.37612533569336
1090,1.0,0.07800212502479553,3.206176869115843e-06,10.39944839477539
1100,1.0,0.07863974571228027,3.033470901674777e-06,10.419524192810059
1110,1.0,0.07927735894918442,2.871256583603099e-06,10.439908027648926
1120,1.0,0.07927735894918442,2.718697558731303e-06,10.458118438720703
1130,1.0,0.07885228097438812,2.5722712953025547e-06,10.47944164276123
1140,1.0,0.07863974571228027,2.4339037303261215e-06,10.499533653259277
1150,1.0,0.07927735894918442,2.3023785507532356e-06,10.518566131591797
1160,1.0,0.07885228097438812,2.1811167543939493e-06,10.538928985595703
1170,1.0,0.07863974571228027,2.0623386720582274e-06,10.561776161193848
1180,1.0,0.07906482368707657,1.954001262532563e-06,10.579599380493164
1190,1.0,0.07948990166187286,1.8478181242293814e-06,10.600972175598145
1200,1.0,0.07906482368707657,1.7495669328350138e-06,10.621463775634766
1210,1.0,0.07885228097438812,1.6544835315947976e-06,10.641469955444336
1220,1.0,0.07906482368707657,1.5637082443471113e-06,10.664031028747559
1230,1.0,0.07948990166187286,1.4794459020220307e-06,10.682141304016113
1240,1.0,0.07991497963666916,1.3997197202053916e-06,10.701793670654297
1250,1.0,0.07885228097438812,1.3234401226977103e-06,10.72341251373291
1260,1.0,0.07948990166187286,1.2528370497526018e-06,10.74367904663086
1270,1.0,0.0801275223493576,1.186187463657557e-06,10.763803482055664
1280,1.0,0.0801275223493576,1.1224774355895885e-06,10.784180641174316
1290,1.0,0.07991497963666916,1.0618338145380586e-06,10.803119659423828
1300,1.0,0.08076514303684235,1.0048649093831812e-06,10.824714660644531
1310,1.0,0.0809776782989502,9.474143649133272e-07,10.845707893371582
1320,1.0,0.0809776782989502,8.958178917513034e-07,10.86357307434082
1330,1.0,0.08119022101163864,8.488083116557094e-07,10.884047508239746
1340,1.0,0.08119022101163864,8.02711040204467e-07,10.903566360473633
1350,1.0,0.08225291967391968,7.56436426180247e-07,10.926015853881836
1360,1.0,0.08182784169912338,7.159904295995952e-07,10.94449520111084
1370,1.0,0.08204037696123123,6.774450808938573e-07,10.965987205505371
1380,1.0,0.08246546238660812,6.387731039987037e-07,10.986817359924316
1390,1.0,0.08331561833620071,6.046373077198678e-07,11.004826545715332
1400,1.0,0.08331561833620071,5.697412214332104e-07,11.024048805236816
1410,1.0,0.08395323902368546,5.382663205012182e-07,11.043402671813965
1420,1.0,0.08310308307409286,5.087174192222617e-07,11.060829162597656
1430,1.0,0.08395323902368546,4.808411044147457e-07,11.079798698425293
1440,1.0,0.0841657817363739,4.536997502649448e-07,11.096268653869629
1450,1.0,0.08395323902368546,4.305877486281659e-07,11.11144733428955
1460,1.0,0.08437831699848175,4.0653808540884377e-07,11.127469062805176
1470,1.0,0.0845908597111702,3.8476921216817175e-07,11.14507007598877
1480,1.0,0.08480339497327805,3.62265417518812e-07,11.158730506896973
1490,1.0,0.08501593768596649,3.421437816782878e-07,11.172993659973145
1500,1.0,0.08565355837345123,3.2321322485549157e-07,11.184822082519531
1510,1.0,0.08522848039865494,3.043333532211679e-07,11.198019027709961
1520,1.0,0.08544101566076279,2.884691949076318e-07,11.209086418151855
1530,1.0,0.08544101566076279,2.7202217094417064e-07,11.2227144241333
1540,1.0,0.08565355837345123,2.5671555125059273e-07,11.236655235290527
1550,1.0,0.08607863634824753,2.4272670295468576e-07,11.244396209716797
1560,1.0,0.08565355837345123,2.285858112740936e-07,11.254260063171387
1570,1.0,0.08607863634824753,2.1594009823803966e-07,11.263602256774902
1580,1.0,0.08607863634824753,2.0331972692616966e-07,11.271846771240234
1590,1.0,0.08586610108613968,1.9196646289809886e-07,11.280611038208008
1600,1.0,0.08650371432304382,1.8132277807116949e-07,11.285848617553711
1610,1.0,0.08671625703573227,1.7072977997947239e-07,11.29106616973877
1620,1.0,0.08735387772321701,1.5975665254480648e-07,11.294944763183594
1630,1.0,0.0877789556980133,1.5035472641374617e-07,11.297670364379883
1640,1.0,0.08692879974842072,1.4176375247092946e-07,11.302124977111816
1650,1.0,0.0882040336728096,1.3383167312081642e-07,11.300564765930176
1660,1.0,0.08862911909818649,1.2569685572364253e-07,11.298295974731445
1670,1.0,0.08990435302257538,1.1832230145934037e-07,11.29787826538086
1680,1.0,0.08947927504777908,1.1097308920923961e-07,11.294161796569824
1690,1.0,0.08947927504777908,1.0420674560591083e-07,11.289758682250977
1700,1.0,0.08969181776046753,9.837806015325224e-08,11.284565925598145
1710,1.0,0.09075451642274857,9.290416662130391e-08,11.276834487915039
1720,1.0,0.09075451642274857,8.907750797601891e-08,11.268195152282715
1730,1.0,0.0918172150850296,8.324882711530317e-08,11.257593154907227
1740,1.0,0.09075451642274857,7.995435183164506e-08,11.244661331176758
1750,1.0,0.09032943099737167,7.536743053685073e-08,11.231283187866211
1760,1.0,0.0918172150850296,7.194624561721174e-08,11.215656280517578
1770,1.0,0.0913921371102333,6.870245542535374e-08,11.199915885925293
1780,1.0,0.09202975034713745,6.639632338416594e-08,11.183180809020996
1790,1.0,0.09351753443479538,6.388745431097829e-08,11.165380477905273
1800,1.0,0.09266737103462219,6.1175848447472e-08,11.146183013916016
1810,1.0,0.09245483577251434,5.919916396848538e-08,11.125267028808594
1820,1.0,0.09309244900941849,5.7222479175313193e-08,11.10372543334961
1830,1.0,0.09309244900941849,5.704508447170032e-08,11.079360008239746
1840,1.0,0.09287991374731064,5.486566288820949e-08,11.052935600280762
1850,1.0,0.09287991374731064,5.18752938050904e-08,11.028533935546875
1860,1.0,0.09373006969690323,5.1849951790888995e-08,11.00690746307373
1870,1.0,0.09436769038438797,5.0506819938740915e-08,10.976909637451172
1880,1.0,0.09309244900941849,4.989860925359942e-08,10.952595710754395
1890,1.0,0.09436769038438797,4.934108283854195e-08,10.920312881469727
1900,1.0,0.09330499172210693,4.779521407523462e-08,10.892305374145508
1910,1.0,0.09458023309707642,4.7871240287015694e-08,10.860669136047363
1920,1.0,0.09521785378456116,4.6350713610414135e-08,10.83055305480957
1930,1.0,0.09394261240959167,4.804863503896481e-08,10.801534652709961
1940,1.0,0.09500531107187271,4.5286345074551334e-08,10.769104957580566
1950,1.0,0.09458023309707642,4.731371399279882e-08,10.73465633392334
1960,1.0,0.09479276835918427,4.495689799571256e-08,10.704301834106445
1970,1.0,0.09436769038438797,4.6249345263591055e-08,10.674745559692383
1980,1.0,0.095430389046669,4.3056239583498285e-08,10.639826774597168
1990,1.0,0.09606800973415375,4.2473370767549485e-08,10.606932640075684
2000,1.0,0.09606800973415375,4.3081582201902705e-08,10.574456214904785
2010,1.0,0.09649308770895004,4.0978187651909036e-08,10.539385795593262
2020,1.0,0.09649308770895004,4.3917871860741095e-08,10.508462905883789
2030,1.0,0.09755578637123108,4.2828160682305754e-08,10.468719482421875
2040,1.0,0.09755578637123108,4.130763470657969e-08,10.429844856262207
2050,1.0,0.09798087179660797,4.379116171722968e-08,10.398306846618652
2060,1.0,0.09904357045888901,4.209323985365285e-08,10.3614501953125
2070,1.0,0.09925610572099686,4.376581907465715e-08,10.334433555603027
2080,1.0,0.09776832908391953,4.29548720583913e-08,10.289834976196289
2090,1.0,0.0998937264084816,4.460210885433614e-08,10.258920669555664
2100,1.0,0.0994686484336853,4.267610866960166e-08,10.2139892578125
2110,1.0,0.0998937264084816,4.3791160919681715e-08,10.188443183898926
2120,1.0,0.10180658847093582,4.698426691396005e-08,10.14892578125
2130,1.0,0.09925610572099686,4.445005659995084e-08,10.11626148223877
2140,1.0,0.10244420915842056,4.3791160943849835e-08,10.076582908630371
2150,1.0,0.10074388980865479,4.343637276919822e-08,10.032349586486816
2160,1.0,0.10074388980865479,4.55651094542339e-08,10.002735137939453
2170,1.0,0.1039319857954979,4.683221458707039e-08,9.969717025756836
2180,1.0,0.10201912373304367,4.424731893957987e-08,9.929401397705078
2190,1.0,0.10478214174509048,4.6071950922499984e-08,9.892863273620605
2200,1.0,0.10244420915842056,4.442471485159875e-08,9.852543830871582
2210,1.0,0.10584484040737152,4.343637172996905e-08,9.810248374938965
2220,1.0,0.10669500380754471,4.7896583630463714e-08,9.789908409118652
2230,1.0,0.10797024518251419,4.617331972851735e-08,9.72794246673584
2240,1.0,0.10605738312005997,4.832739915279805e-08,9.704475402832031
2250,1.0,0.10669500380754471,4.7263030496094645e-08,9.670025825500488
2260,1.0,0.10775770246982574,4.6553451705811275e-08,9.61980152130127
2270,1.0,0.10797024518251419,4.807397846700125e-08,9.586883544921875
2280,1.0,0.10839532315731049,4.9442452007081115e-08,9.568038940429688
2290,1.0,0.10988309979438782,4.8859583650326597e-08,9.512397766113281
2300,1.0,0.110733263194561,4.835274143284878e-08,9.482913970947266
2310,1.0,0.1111583411693573,4.825137262683142e-08,9.42460823059082
2320,1.0,0.11030817776918411,5.1393794157680766e-08,9.395569801330566
2330,1.0,0.11222103983163834,4.979724119679378e-08,9.356690406799316
2340,1.0,0.10967055708169937,5.1571188933798e-08,9.33208179473877
2350,1.0,0.11094579845666885,5.0836267742623294e-08,9.28982925415039
2360,1.0,0.11413389444351196,5.3319794245742765e-08,9.26193904876709
2370,1.0,0.11200849711894989,5.223008371984668e-08,9.21587085723877
2380,1.0,0.11710945516824722,5.405471541274935e-08,9.18127155303955
2390,1.0,0.11604675650596619,5.369992615053233e-08,9.13448429107666
