epoch,train_acc,test_acc,train_loss,test_loss
0,0.007865646258503401,0.006376195233315229,4.658547391696852,4.661673069000244
10,0.10119047619047619,0.001487778965383768,4.0735250768207365,5.2347307205200195
20,0.47746598639455784,0.0038257171399891376,2.543255230196479,5.81156063079834
30,0.9649234693877551,0.03761955350637436,0.5170263307435172,6.169713020324707
40,1.0,0.060148775577545166,0.05963426346884293,6.360365390777588
50,1.0,0.06907545030117035,0.026920094541242334,6.489864826202393
60,1.0,0.07438894361257553,0.01674840239440503,6.579774856567383
70,1.0,0.07375132292509079,0.011738480486888058,6.63832426071167
80,1.0,0.07757704704999924,0.00884597593297561,6.690170764923096
90,1.0,0.08225291967391968,0.006979734719205065,6.727248191833496
100,1.0,0.08182784169912338,0.005697135816702024,6.758047580718994
110,1.0,0.08565355837345123,0.004760561032588182,6.789181232452393
120,1.0,0.08629117906093597,0.004061435719913974,6.811407566070557
130,1.0,0.09011689573526382,0.0035030650431100204,6.828004837036133
140,1.0,0.09117959439754486,0.003063930583433533,6.845645427703857
150,1.0,0.09351753443479538,0.002707639962536137,6.857723236083984
160,1.0,0.09606800973415375,0.002416911604655843,6.872757911682129
170,1.0,0.09776832908391953,0.002173028612306633,6.882391452789307
180,1.0,0.09925610572099686,0.0019641926775046553,6.891026973724365
190,1.0,0.09968119114637375,0.0017836416800677472,6.900583744049072
200,1.0,0.10286928713321686,0.001630863631746041,6.906276702880859
210,1.0,0.1035069078207016,0.001493549456686846,6.915285587310791
220,1.0,0.10520722717046738,0.00137405028031366,6.915449142456055
230,1.0,0.10839532315731049,0.0012682886140066244,6.922701835632324
240,1.0,0.11009564250707626,0.001175085700364137,6.922402858734131
250,1.0,0.11179596185684204,0.0010888610014590581,6.930496692657471
260,1.0,0.110733263194561,0.0010131025618753161,6.9364848136901855
270,1.0,0.11243357509374619,0.0009432174035721795,6.938305377960205
280,1.0,0.11264611780643463,0.0008808340672181831,6.938344955444336
290,1.0,0.11328373849391937,0.000823964694670091,6.943643569946289
300,1.0,0.11392135918140411,0.0007707881254182026,6.941920757293701
310,1.0,0.11689691245555878,0.0007222554536352605,6.946083068847656
320,1.0,0.11774707585573196,0.0006782841155159788,6.943723201751709
330,1.0,0.11795961111783981,0.0006372163651929218,6.946344375610352
340,1.0,0.12029755115509033,0.0005982186974716836,6.948450565338135
350,1.0,0.12093517184257507,0.0005637388102247753,6.9510111808776855
